order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
422,32,25,Mutton Rogan Josh,11/01/23,02:12:21,Completed,159
423,19,3,Masala Dosa,19/06/24,15:13:33,Pending,230
424,22,58,Pasta Alfredo,04/09/23,18:32:53,Cancelled,228
425,21,55,Egg Curry,27/12/23,11:27:29,Pending,290
426,29,2,Masala Dosa,16/05/23,04:49:36,Completed,345
427,24,65,Burger,23/11/24,21:48:30,Cancelled,532
428,13,61,Samosa,06/08/24,12:18:04,Completed,171
429,11,17,Masala Dosa,18/07/23,22:25:07,Pending,343
430,6,43,Prawn Masala,11/02/24,21:37:58,Cancelled,301
431,29,35,Burger,11/05/23,07:04:38,Pending,392
432,22,25,Chicken Biryani,10/09/24,02:17:08,Cancelled,452
433,12,29,Pasta Alfredo,08/02/23,19:23:45,Completed,167
434,16,43,Pasta Alfredo,22/03/24,18:27:21,Pending,531
435,25,49,Egg Curry,29/01/24,17:43:01,Cancelled,323
436,23,52,Chicken Biryani,03/03/23,00:11:00,Pending,447
437,10,1,Masala Dosa,15/07/23,13:49:38,Cancelled,582
438,7,23,Mutton Rogan Josh,21/10/24,13:16:52,Completed,242
439,21,12,Paneer Butter Masala,27/09/23,17:40:02,Pending,414
440,13,30,Masala Dosa,07/12/24,14:06:44,Cancelled,541
441,26,57,Pasta Alfredo,25/01/23,07:17:35,Completed,305
442,27,24,Mutton Rogan Josh,02/10/23,12:07:51,Pending,293
443,10,38,Chicken Biryani,14/04/23,05:12:31,Cancelled,364
444,8,45,Chole Bhature,14/03/23,08:12:21,Pending,369
445,11,6,Pasta Alfredo,04/10/24,21:21:46,Cancelled,380
446,4,27,Egg Curry,18/07/23,21:02:23,Completed,527
447,9,36,Paneer Lababdar,19/10/24,12:32:34,Cancelled,245
448,21,21,Samosa,14/06/24,08:32:18,Pending,342
449,7,5,Masala Dosa,13/05/24,13:01:43,Cancelled,336
450,27,53,Samosa,14/02/24,16:51:24,Cancelled,336
451,3,28,Masala Dosa,08/06/24,17:27:23,Cancelled,495
452,1,35,Paneer Lababdar,21/12/23,17:37:31,Pending,452
453,7,68,Paneer Lababdar,25/05/23,15:08:21,Pending,394
454,11,64,Chicken Biryani,10/05/23,16:28:14,Completed,209
455,15,39,Paneer Lababdar,03/07/23,07:25:19,Cancelled,303
456,23,40,Chicken Biryani,14/09/23,11:37:34,Pending,316
457,6,39,Burger,15/06/23,12:49:17,Pending,312
458,7,19,Paneer Butter Masala,10/10/24,22:23:25,Pending,187
459,27,44,Mutton Rogan Josh,27/02/23,19:21:31,Completed,216
460,19,42,Chicken Biryani,09/08/24,04:19:08,Completed,445
461,24,21,Chicken Biryani,08/06/24,05:24:07,Completed,550
462,2,20,Burger,01/01/24,20:52:04,Cancelled,431
463,30,34,Paneer Butter Masala,25/12/24,23:18:04,Completed,566
464,31,5,Pasta Alfredo,23/04/23,19:43:59,Pending,370
465,16,30,Chicken Biryani,16/10/23,01:39:17,Cancelled,408
466,3,35,Burger,20/09/23,18:23:41,Pending,213
467,17,58,Chole Bhature,18/04/23,16:07:18,Completed,504
468,18,57,Prawn Masala,20/05/24,02:13:24,Completed,254
469,8,39,Pasta Alfredo,20/12/23,15:12:31,Pending,349
470,15,13,Egg Curry,12/08/24,23:57:59,Completed,206
471,11,52,Mutton Rogan Josh,19/11/24,13:54:37,Cancelled,412
472,19,31,Chole Bhature,17/02/24,18:18:00,Cancelled,174
473,16,57,Egg Curry,13/06/24,16:18:22,Pending,271
474,22,16,Pasta Alfredo,22/06/23,00:40:34,Pending,276
475,20,54,Burger,09/05/23,16:24:00,Completed,524
476,24,15,Mutton Rogan Josh,09/12/23,08:38:07,Cancelled,326
477,18,54,Paneer Butter Masala,18/11/23,02:24:19,Pending,461
478,2,30,Paneer Lababdar,26/02/24,13:06:08,Pending,268
479,2,33,Samosa,07/11/23,23:47:23,Cancelled,257
480,3,26,Paneer Lababdar,21/10/24,12:09:04,Completed,585
481,16,51,Chicken Biryani,27/04/24,13:20:41,Pending,297
482,14,34,Masala Dosa,11/09/23,21:43:53,Completed,271
483,6,5,Paneer Butter Masala,01/09/24,04:54:09,Pending,164
484,4,55,Chicken Biryani,22/10/23,07:11:22,Pending,503
485,5,64,Burger,19/05/24,22:06:14,Completed,234
486,27,64,Prawn Masala,12/02/23,12:55:53,Pending,368
487,7,63,Mutton Rogan Josh,11/05/23,12:19:16,Cancelled,301
488,22,28,Prawn Masala,12/09/24,04:32:55,Pending,362
489,17,32,Burger,21/02/23,18:53:33,Pending,163
490,5,38,Chicken Biryani,28/02/23,03:56:00,Cancelled,473
491,14,12,Mutton Rogan Josh,27/05/23,09:46:51,Cancelled,599
492,2,50,Mutton Rogan Josh,09/02/24,13:49:01,Cancelled,553
493,21,59,Paneer Butter Masala,06/07/23,04:02:01,Completed,165
494,17,32,Paneer Lababdar,07/10/24,07:40:27,Completed,508
495,21,58,Chicken Biryani,21/02/23,16:14:06,Cancelled,471
496,31,31,Chicken Biryani,09/04/23,19:28:14,Pending,156
497,13,21,Egg Curry,16/07/23,02:02:57,Pending,328
498,18,18,Prawn Masala,29/06/24,15:19:17,Pending,347
499,18,56,Prawn Masala,18/03/23,23:55:00,Cancelled,347
500,6,46,Prawn Masala,22/10/24,07:53:19,Cancelled,172
501,14,44,Chicken Biryani,19/05/24,09:44:47,Pending,262
502,31,47,Paneer Butter Masala,03/11/23,01:31:39,Cancelled,355
503,20,13,Burger,09/01/23,18:40:48,Cancelled,542
504,16,11,Burger,18/03/23,05:50:16,Completed,255
505,29,59,Mutton Rogan Josh,11/08/23,00:32:03,Completed,429
506,4,34,Prawn Masala,14/12/24,22:03:36,Cancelled,422
507,11,42,Paneer Lababdar,24/01/24,08:11:54,Completed,233
508,19,42,Chicken Biryani,19/10/23,21:35:12,Completed,171
509,32,63,Pasta Alfredo,22/08/24,01:13:45,Completed,357
510,22,10,Egg Curry,31/07/24,21:42:17,Pending,377
511,22,33,Chole Bhature,10/11/23,04:03:13,Pending,348
512,32,68,Chicken Biryani,31/05/24,10:10:35,Cancelled,415
513,26,58,Pasta Alfredo,07/12/23,05:48:15,Pending,595
514,6,10,Pasta Alfredo,24/02/23,14:40:17,Completed,229
515,15,2,Paneer Butter Masala,05/03/23,12:04:14,Cancelled,515
516,12,27,Masala Dosa,03/01/24,01:20:25,Pending,340
517,29,20,Pasta Alfredo,03/12/23,03:41:36,Completed,280
518,19,15,Chole Bhature,10/10/23,03:49:11,Completed,313
519,3,64,Prawn Masala,30/08/23,08:06:18,Completed,495
520,19,52,Masala Dosa,28/10/23,02:17:34,Cancelled,513
521,12,10,Paneer Butter Masala,18/10/23,03:06:30,Completed,434
522,26,25,Paneer Lababdar,21/07/24,21:38:02,Completed,540
523,9,65,Paneer Lababdar,26/10/24,11:50:19,Cancelled,272
524,32,4,Egg Curry,04/06/24,14:44:48,Cancelled,382
525,5,45,Chole Bhature,30/06/24,07:42:05,Pending,495
526,4,56,Chicken Biryani,02/03/23,04:18:03,Cancelled,388
527,5,28,Samosa,01/02/24,18:06:54,Cancelled,380
528,7,52,Chicken Biryani,11/08/24,08:09:39,Pending,350
529,12,14,Samosa,14/05/23,11:35:01,Completed,273
530,20,15,Paneer Butter Masala,19/07/23,07:02:17,Cancelled,470
531,21,18,Egg Curry,20/07/24,13:48:56,Completed,297
532,2,46,Paneer Butter Masala,15/10/23,10:58:49,Pending,438
533,27,25,Egg Curry,01/07/24,14:58:03,Completed,589
534,31,17,Masala Dosa,20/09/23,02:38:23,Pending,565
535,3,46,Pasta Alfredo,05/12/23,05:20:24,Completed,208
536,24,63,Pasta Alfredo,10/04/23,19:10:03,Completed,468
537,31,12,Prawn Masala,17/07/24,05:40:57,Completed,325
538,29,3,Burger,01/10/24,14:36:28,Cancelled,173
539,23,62,Masala Dosa,11/09/23,09:33:32,Completed,386
540,6,49,Paneer Lababdar,29/07/24,11:55:57,Cancelled,297
541,29,18,Egg Curry,26/10/24,23:07:45,Pending,482
542,15,57,Burger,24/02/24,15:02:10,Completed,542
543,24,21,Masala Dosa,25/05/24,09:12:36,Cancelled,165
544,22,45,Prawn Masala,06/12/23,10:44:06,Pending,453
545,8,52,Pasta Alfredo,07/01/23,20:07:18,Cancelled,568
546,14,22,Chole Bhature,20/05/23,00:48:23,Cancelled,249
547,5,30,Mutton Rogan Josh,12/02/24,06:29:00,Cancelled,356
548,18,17,Burger,22/06/24,16:54:43,Completed,249
549,23,66,Paneer Butter Masala,15/11/23,11:55:45,Cancelled,460
550,15,29,Paneer Butter Masala,20/01/23,20:05:08,Completed,428
551,13,19,Egg Curry,01/04/23,07:24:48,Cancelled,582
552,14,39,Masala Dosa,09/07/24,09:59:11,Pending,584
553,9,43,Mutton Rogan Josh,27/02/24,17:29:52,Pending,214
554,10,49,Masala Dosa,08/06/23,05:41:22,Cancelled,401
555,25,63,Prawn Masala,06/06/23,14:34:48,Pending,337
556,3,66,Chole Bhature,14/05/23,01:49:29,Cancelled,348
557,4,32,Chicken Biryani,17/08/24,21:54:46,Cancelled,165
558,28,54,Egg Curry,23/04/24,18:46:20,Pending,306
559,17,50,Pasta Alfredo,25/06/23,22:38:40,Completed,178
560,21,32,Egg Curry,28/09/23,04:34:07,Completed,468
561,3,5,Chicken Biryani,04/05/23,12:37:22,Pending,515
562,18,17,Mutton Rogan Josh,12/01/24,12:32:49,Pending,160
563,30,16,Paneer Lababdar,05/01/23,16:11:46,Pending,164
564,29,32,Chicken Biryani,21/10/23,22:18:51,Cancelled,234
565,30,56,Paneer Lababdar,09/10/24,23:44:18,Pending,336
566,14,24,Mutton Rogan Josh,28/01/24,02:12:02,Completed,267
567,6,50,Chole Bhature,04/08/23,05:59:28,Cancelled,268
568,26,28,Chole Bhature,03/10/24,08:43:56,Completed,453
569,16,10,Samosa,25/10/24,21:40:27,Cancelled,463
570,32,7,Samosa,20/08/23,00:33:27,Cancelled,431
571,22,36,Samosa,12/06/24,20:34:32,Pending,443
572,17,50,Prawn Masala,12/10/23,15:31:29,Completed,566
573,14,10,Egg Curry,22/11/24,16:56:31,Completed,172
574,29,65,Prawn Masala,11/06/23,06:07:19,Completed,489
575,9,5,Chicken Biryani,18/01/23,06:40:57,Cancelled,449
576,30,37,Paneer Lababdar,25/11/23,08:44:23,Completed,335
577,7,68,Samosa,18/12/23,07:45:12,Completed,173
578,10,38,Samosa,19/09/23,16:37:03,Completed,480
579,26,58,Pasta Alfredo,26/06/24,06:12:31,Completed,389
580,25,49,Samosa,04/10/23,16:03:08,Cancelled,398
581,1,23,Paneer Lababdar,21/06/24,03:46:03,Cancelled,441
582,9,66,Paneer Lababdar,12/10/24,00:49:19,Completed,485
583,23,23,Chicken Biryani,28/01/23,12:07:57,Pending,390
584,15,45,Chole Bhature,26/03/23,20:57:34,Cancelled,297
585,18,45,Burger,18/01/23,16:07:22,Cancelled,331
586,9,55,Chicken Biryani,16/05/24,16:47:12,Pending,404
587,32,61,Samosa,27/03/24,11:06:11,Pending,486
588,9,15,Pasta Alfredo,30/08/23,07:30:09,Completed,218
589,16,22,Egg Curry,02/01/24,17:56:33,Cancelled,263
590,8,18,Pasta Alfredo,29/11/24,04:21:30,Pending,544
591,18,41,Paneer Butter Masala,12/11/24,21:21:29,Completed,310
592,8,1,Mutton Rogan Josh,14/03/24,08:53:32,Completed,263
593,9,13,Paneer Butter Masala,24/07/24,07:08:47,Cancelled,369
594,1,33,Mutton Rogan Josh,13/01/23,15:02:24,Completed,547
595,16,59,Chicken Biryani,02/09/24,13:06:55,Completed,159
596,2,42,Pasta Alfredo,19/11/24,11:52:21,Pending,484
597,8,17,Samosa,25/08/23,04:59:00,Pending,495
598,6,53,Mutton Rogan Josh,19/10/24,23:32:02,Cancelled,353
599,28,63,Masala Dosa,23/05/23,15:30:47,Pending,350
600,22,27,Mutton Rogan Josh,27/11/23,20:56:04,Completed,425
601,9,67,Chole Bhature,28/06/24,15:37:08,Cancelled,298
602,3,19,Masala Dosa,30/12/24,18:32:08,Pending,489
603,29,12,Paneer Butter Masala,05/02/24,18:10:20,Completed,153
604,20,56,Chicken Biryani,22/11/23,05:51:00,Cancelled,325
605,8,16,Pasta Alfredo,27/05/23,09:44:18,Cancelled,385
606,8,30,Masala Dosa,20/03/24,08:22:29,Completed,192
607,11,32,Egg Curry,25/03/24,16:25:26,Cancelled,362
608,1,32,Burger,11/08/23,05:05:39,Pending,530
609,15,36,Burger,05/03/23,17:28:07,Cancelled,397
610,26,65,Paneer Lababdar,28/03/24,21:25:33,Completed,479
611,20,7,Pasta Alfredo,08/07/23,06:17:57,Cancelled,457
612,32,6,Mutton Rogan Josh,05/12/23,00:42:32,Cancelled,556
613,20,16,Egg Curry,05/10/24,14:14:54,Pending,309
614,4,48,Egg Curry,27/07/23,20:53:42,Cancelled,252
615,19,67,Egg Curry,27/01/23,21:04:31,Completed,180
616,7,59,Prawn Masala,27/09/23,01:22:35,Cancelled,158
617,8,40,Chicken Biryani,04/10/23,08:08:08,Cancelled,582
618,29,12,Pasta Alfredo,26/03/23,18:36:32,Completed,407
619,22,10,Chole Bhature,17/04/24,20:04:30,Completed,344
620,1,36,Pasta Alfredo,25/02/24,06:38:57,Completed,276
621,11,46,Paneer Lababdar,28/07/23,13:30:02,Completed,186
622,14,2,Masala Dosa,12/01/23,04:21:49,Cancelled,315
623,12,39,Chicken Biryani,13/01/23,10:30:06,Cancelled,523
624,18,40,Egg Curry,30/06/24,04:17:23,Cancelled,355
625,5,54,Paneer Lababdar,20/03/24,03:24:09,Completed,421
626,7,56,Chole Bhature,09/11/23,02:11:36,Completed,252
627,24,62,Burger,18/03/24,18:30:53,Completed,480
628,18,33,Burger,11/09/23,14:14:02,Pending,391
629,17,25,Paneer Lababdar,14/05/24,21:20:57,Completed,569
630,29,65,Samosa,01/04/23,17:58:42,Pending,453
631,32,37,Prawn Masala,21/05/24,18:27:26,Completed,332
632,2,26,Burger,11/03/24,16:13:59,Pending,168
633,11,30,Prawn Masala,25/12/23,18:53:13,Pending,466
634,13,5,Egg Curry,22/03/23,20:31:25,Cancelled,246
635,19,10,Paneer Lababdar,26/12/23,12:53:52,Pending,477
636,15,11,Mutton Rogan Josh,25/10/23,05:25:51,Pending,499
637,7,35,Burger,19/12/24,15:36:26,Pending,165
638,1,40,Prawn Masala,01/11/24,23:34:17,Cancelled,313
639,31,13,Burger,08/07/24,03:35:05,Completed,491
640,6,40,Chicken Biryani,15/03/24,15:24:33,Cancelled,189
641,2,43,Chicken Biryani,06/10/24,08:29:22,Completed,461
642,5,5,Masala Dosa,23/02/24,14:27:41,Completed,585
643,6,16,Prawn Masala,15/10/24,17:50:37,Completed,188
644,26,32,Chicken Biryani,01/12/23,00:42:03,Completed,283
645,1,22,Paneer Butter Masala,16/10/24,06:03:59,Cancelled,466
646,29,55,Masala Dosa,02/04/23,20:31:42,Pending,381
647,11,36,Samosa,20/12/24,00:37:22,Completed,431
648,11,53,Masala Dosa,25/01/23,06:06:24,Pending,493
649,26,40,Prawn Masala,06/05/23,09:51:41,Completed,291
650,2,46,Chicken Biryani,26/11/24,11:25:25,Pending,292
651,20,10,Masala Dosa,18/02/23,00:56:23,Cancelled,422
652,11,49,Chicken Biryani,19/03/24,16:59:20,Pending,254
653,23,37,Prawn Masala,25/01/24,04:42:27,Pending,415
654,18,9,Paneer Butter Masala,17/07/23,21:00:25,Completed,587
655,10,16,Chole Bhature,19/09/24,13:23:41,Cancelled,444
656,21,33,Chicken Biryani,10/12/23,08:41:47,Completed,160
657,4,12,Burger,02/06/24,10:41:58,Pending,239
658,19,9,Paneer Lababdar,10/12/23,03:44:44,Cancelled,350
659,18,30,Masala Dosa,28/01/23,22:43:50,Pending,180
660,9,42,Paneer Butter Masala,17/09/23,20:53:24,Pending,271
661,7,41,Masala Dosa,02/12/23,09:46:31,Cancelled,510
662,2,32,Burger,03/02/23,19:23:26,Completed,457
663,11,63,Prawn Masala,18/12/24,13:15:45,Pending,273
664,5,6,Paneer Butter Masala,19/06/23,12:40:27,Completed,571
665,21,9,Chicken Biryani,28/03/23,22:23:06,Completed,328
666,21,65,Samosa,07/10/24,10:08:48,Cancelled,402
667,16,62,Mutton Rogan Josh,24/01/23,19:11:28,Pending,359
668,5,56,Chole Bhature,02/02/23,01:31:15,Completed,192
669,19,49,Mutton Rogan Josh,08/09/24,16:05:09,Cancelled,443
670,7,15,Chole Bhature,26/08/23,01:42:12,Pending,433
671,26,17,Burger,05/08/23,19:37:09,Completed,306
672,28,27,Chole Bhature,08/12/23,11:42:24,Completed,428
673,7,51,Chicken Biryani,18/05/24,11:16:47,Pending,433
674,5,54,Masala Dosa,18/03/23,22:13:43,Pending,483
675,12,37,Burger,05/05/23,22:17:19,Pending,552
676,4,12,Chole Bhature,20/02/23,18:50:16,Pending,194
677,22,37,Egg Curry,28/02/23,08:32:19,Cancelled,588
678,32,34,Masala Dosa,05/07/23,07:05:19,Pending,434
679,1,45,Chicken Biryani,17/11/24,18:02:45,Completed,296
680,15,43,Chicken Biryani,10/10/23,05:38:37,Cancelled,355
681,12,52,Samosa,26/02/24,23:45:34,Cancelled,486
682,22,62,Egg Curry,07/09/23,17:19:19,Pending,286
683,24,3,Masala Dosa,16/05/24,00:48:06,Completed,439
684,20,53,Prawn Masala,19/10/23,19:48:11,Pending,449
685,5,9,Egg Curry,03/07/23,16:40:57,Cancelled,526
686,27,25,Masala Dosa,12/05/23,22:56:36,Cancelled,391
687,30,48,Burger,18/12/23,00:57:22,Completed,343
688,23,5,Prawn Masala,18/07/23,08:16:48,Cancelled,570
689,10,39,Paneer Butter Masala,06/03/24,05:01:43,Cancelled,320
690,26,16,Chicken Biryani,14/10/23,14:29:15,Cancelled,460
691,8,18,Mutton Rogan Josh,10/04/24,14:17:36,Completed,425
692,12,27,Chicken Biryani,30/01/24,22:57:10,Cancelled,481
693,11,44,Chicken Biryani,17/04/23,18:02:47,Pending,354
694,4,27,Chole Bhature,19/08/23,17:33:07,Completed,331
695,3,44,Pasta Alfredo,08/02/24,20:17:45,Pending,457
696,12,31,Paneer Lababdar,17/08/23,17:59:35,Cancelled,228
697,31,50,Burger,24/03/24,09:01:50,Completed,556
698,22,28,Samosa,17/10/24,22:19:32,Completed,294
699,4,54,Pasta Alfredo,17/05/23,11:10:55,Completed,262
700,22,41,Samosa,09/05/23,01:34:34,Cancelled,470
701,28,5,Egg Curry,27/04/23,02:31:32,Pending,580
702,15,26,Burger,08/02/23,01:52:42,Pending,422
703,30,4,Masala Dosa,05/08/24,13:05:55,Pending,588
704,21,56,Samosa,26/07/24,04:07:13,Cancelled,191
705,11,42,Mutton Rogan Josh,18/05/23,15:18:44,Cancelled,221
706,11,4,Egg Curry,07/08/24,11:33:29,Cancelled,408
707,18,45,Paneer Lababdar,25/07/24,13:13:04,Cancelled,320
708,24,31,Paneer Lababdar,13/02/23,11:15:16,Cancelled,367
709,31,47,Chole Bhature,17/09/23,12:16:45,Cancelled,313
710,6,33,Paneer Butter Masala,23/03/24,20:24:13,Cancelled,379
711,16,11,Pasta Alfredo,03/10/24,13:04:02,Pending,284
712,21,65,Chicken Biryani,02/11/24,21:44:07,Completed,204
713,5,65,Prawn Masala,09/02/24,14:05:31,Cancelled,359
714,5,64,Chicken Biryani,01/04/23,05:51:24,Pending,246
715,18,18,Masala Dosa,29/10/24,17:18:15,Cancelled,300
716,32,46,Chole Bhature,03/03/24,21:35:37,Cancelled,414
717,11,13,Pasta Alfredo,24/07/24,20:00:50,Cancelled,181
718,12,15,Prawn Masala,23/10/23,15:35:50,Cancelled,504
719,8,65,Mutton Rogan Josh,23/11/23,00:46:17,Completed,271
720,11,13,Prawn Masala,21/08/23,11:37:53,Completed,197
721,3,13,Chicken Biryani,11/09/24,23:52:36,Cancelled,185
722,26,67,Masala Dosa,16/12/24,14:47:10,Cancelled,255
723,7,44,Chicken Biryani,07/06/23,01:19:53,Completed,282
724,29,50,Mutton Rogan Josh,09/03/23,16:43:27,Pending,501
725,14,46,Chole Bhature,19/09/24,17:03:03,Completed,374
726,20,50,Masala Dosa,29/12/23,18:48:42,Completed,241
727,28,31,Paneer Lababdar,01/12/24,19:41:00,Completed,458
728,11,1,Masala Dosa,30/12/23,08:08:02,Completed,361
729,13,36,Paneer Lababdar,16/06/24,01:46:23,Cancelled,525
730,23,46,Samosa,12/01/24,13:22:52,Cancelled,597
731,29,62,Paneer Lababdar,29/01/23,21:27:55,Cancelled,387
732,1,18,Samosa,28/07/24,09:25:25,Cancelled,520
733,32,27,Samosa,19/03/23,13:49:35,Cancelled,357
734,10,61,Mutton Rogan Josh,09/04/23,23:40:55,Cancelled,287
735,8,64,Mutton Rogan Josh,23/05/24,12:45:17,Cancelled,228
736,22,65,Pasta Alfredo,13/07/24,09:05:20,Completed,288
737,21,33,Paneer Butter Masala,24/06/23,01:48:56,Cancelled,153
738,6,39,Chole Bhature,08/07/24,14:20:16,Cancelled,472
739,32,60,Masala Dosa,24/01/23,00:29:29,Pending,314
740,7,33,Mutton Rogan Josh,31/07/24,22:56:14,Pending,569
741,27,51,Chicken Biryani,09/10/23,10:19:39,Pending,274
742,26,62,Chole Bhature,14/02/24,17:01:01,Completed,398
743,32,22,Burger,09/11/23,23:46:24,Cancelled,589
744,10,40,Paneer Butter Masala,17/03/24,04:40:36,Completed,408
745,28,59,Prawn Masala,25/01/23,03:47:49,Completed,190
746,17,34,Paneer Butter Masala,25/04/23,10:00:18,Cancelled,247
747,26,26,Samosa,17/02/24,16:10:35,Completed,278
748,30,21,Chole Bhature,16/06/23,20:58:28,Cancelled,476
749,10,32,Burger,23/02/23,00:44:02,Completed,333
750,2,2,Paneer Butter Masala,28/01/23,16:09:42,Cancelled,462
751,18,9,Mutton Rogan Josh,17/05/24,18:16:28,Pending,554
752,26,26,Chicken Biryani,04/10/23,11:28:26,Pending,552
753,30,57,Paneer Butter Masala,16/06/23,13:24:08,Pending,329
754,25,35,Prawn Masala,02/01/23,08:38:15,Cancelled,298
755,23,55,Chole Bhature,13/10/23,22:14:27,Cancelled,252
756,19,14,Chicken Biryani,05/08/24,16:10:20,Completed,509
757,29,67,Paneer Butter Masala,05/11/23,17:17:14,Pending,456
758,31,68,Paneer Butter Masala,10/07/23,14:16:01,Pending,389
759,15,60,Paneer Lababdar,06/03/24,10:49:07,Completed,165
760,29,11,Burger,14/09/23,04:38:20,Cancelled,295
761,17,66,Egg Curry,15/02/24,15:00:35,Cancelled,510
762,20,36,Prawn Masala,01/11/24,05:48:41,Completed,355
763,3,8,Egg Curry,14/10/24,15:56:11,Cancelled,242
764,8,35,Paneer Butter Masala,31/03/24,22:39:41,Pending,298
765,18,26,Paneer Lababdar,24/07/23,09:11:25,Pending,281
766,11,9,Egg Curry,24/10/24,18:02:16,Pending,225
767,6,31,Prawn Masala,02/02/24,18:07:25,Completed,416
768,24,49,Pasta Alfredo,20/04/24,05:08:37,Completed,383
769,9,30,Chicken Biryani,09/05/24,15:43:14,Pending,537
770,16,46,Egg Curry,21/12/23,02:16:53,Completed,523
771,23,25,Chole Bhature,15/06/23,10:55:35,Completed,345
772,26,18,Chicken Biryani,08/06/24,23:03:42,Pending,577
773,22,64,Mutton Rogan Josh,10/03/24,00:25:07,Completed,485
774,10,59,Prawn Masala,14/10/23,01:59:18,Completed,256
775,14,51,Paneer Lababdar,05/05/24,07:53:46,Completed,485
776,1,25,Masala Dosa,18/08/23,04:56:05,Pending,293
777,13,46,Samosa,06/07/23,03:38:56,Cancelled,369
778,23,16,Samosa,26/10/23,19:42:06,Cancelled,317
779,32,22,Samosa,24/03/24,15:52:48,Cancelled,489
780,30,31,Paneer Butter Masala,28/10/23,11:54:14,Pending,160
781,1,59,Samosa,18/04/23,14:01:31,Completed,463
782,32,14,Egg Curry,17/03/23,01:40:51,Cancelled,285
783,13,2,Chole Bhature,26/05/23,18:25:31,Cancelled,582
784,28,60,Pasta Alfredo,12/11/24,18:17:40,Completed,570
785,22,58,Masala Dosa,28/02/23,23:05:38,Completed,273
786,5,60,Paneer Lababdar,29/03/23,00:36:23,Completed,547
787,5,42,Paneer Lababdar,18/05/23,21:39:44,Pending,441
788,17,40,Masala Dosa,14/04/24,16:31:53,Pending,393
789,30,28,Chicken Biryani,09/07/23,17:06:05,Pending,210
790,29,29,Masala Dosa,13/09/23,08:44:05,Pending,445
791,20,35,Masala Dosa,14/07/24,13:07:48,Cancelled,362
792,3,40,Burger,23/11/24,02:26:10,Completed,346
793,20,5,Paneer Lababdar,04/03/24,13:42:24,Cancelled,192
794,13,51,Samosa,17/02/23,03:33:06,Pending,195
795,29,6,Pasta Alfredo,25/04/23,22:31:52,Completed,557
796,8,67,Chicken Biryani,22/05/24,03:38:17,Cancelled,439
797,13,63,Chole Bhature,07/10/23,23:28:09,Pending,264
798,9,58,Masala Dosa,11/06/24,04:27:39,Completed,238
799,18,2,Masala Dosa,24/12/23,17:56:54,Cancelled,407
800,29,3,Masala Dosa,03/08/24,23:01:44,Completed,289
801,25,28,Chicken Biryani,05/08/24,07:34:10,Completed,499
802,13,62,Paneer Lababdar,08/07/23,18:34:54,Completed,578
803,24,66,Burger,22/04/24,13:42:08,Completed,216
804,18,37,Paneer Butter Masala,29/01/23,00:10:13,Cancelled,563
805,26,49,Burger,07/03/24,08:16:24,Cancelled,571
806,30,53,Chicken Biryani,06/08/24,05:42:48,Cancelled,497
807,24,35,Chole Bhature,25/03/24,13:25:17,Completed,509
808,19,23,Samosa,03/10/23,01:54:18,Pending,322
809,11,21,Pasta Alfredo,22/12/24,17:53:04,Pending,474
810,9,19,Samosa,03/01/24,22:56:32,Pending,282
811,13,23,Chicken Biryani,13/11/23,15:47:18,Pending,545
812,3,44,Paneer Lababdar,09/03/24,16:25:32,Pending,238
