delivery_id,order_id,delivery_status,delivery_time,rider_id
784,2112,Not Delivered,16:59:51,27
785,1507,Not Delivered,10:19:19,34
786,4591,Not Delivered,22:42:58,4
787,4433,Not Delivered,16:05:01,5
788,1639,Delivered,13:16:40,4
789,4550,Delivered,13:52:24,19
790,7365,Order,15:47:05,3
791,5668,Not Delivered,11:39:59,16
792,9426,Not Delivered,16:44:01,21
793,3844,Not Delivered,08:09:57,33
794,7636,Delivered,03:30:45,29
795,9934,Delivered,19:12:48,25
796,3611,Delivered,08:16:04,1
797,6405,Not Delivered,05:39:49,27
798,8887,Delivered,06:20:04,27
799,8488,Order,14:52:39,11
800,7568,Delivered,04:20:42,15
801,3914,Order,12:33:55,29
802,3248,Order,10:42:06,34
803,2118,Order,20:29:57,2
804,6161,Not Delivered,12:13:12,9
805,2149,Order,12:04:37,20
806,4969,Order,16:33:50,34
807,4432,Not Delivered,06:16:31,2
808,2402,Not Delivered,04:49:38,8
809,3133,Delivered,01:40:17,26
810,8679,Not Delivered,12:56:15,22
811,9512,Not Delivered,16:56:46,27
812,233,Not Delivered,15:28:11,6
813,444,Delivered,18:07:12,33
814,946,Delivered,15:22:52,4
815,5200,Not Delivered,08:35:20,25
816,1264,Order,06:31:49,27
817,4827,Order,01:24:24,31
818,5024,Not Delivered,05:09:23,29
819,7054,Not Delivered,07:43:37,3
820,6893,Order,06:15:37,13
821,1886,Delivered,15:55:22,18
822,1916,Delivered,21:48:29,4
823,7781,Order,15:33:42,23
824,825,Order,14:48:29,6
825,8860,Order,11:15:54,33
826,8375,Delivered,07:01:47,31
827,664,Order,21:59:41,24
828,3117,Order,19:37:48,13
829,4386,Delivered,02:09:57,12
830,4808,Order,08:33:54,32
831,3169,Delivered,18:25:01,18
832,1906,Delivered,04:28:39,34
833,3681,Order,13:33:41,25
834,3201,Not Delivered,21:43:11,22
835,7067,Not Delivered,01:47:51,7
836,2134,Delivered,13:04:23,10
837,7015,Order,03:39:09,6
838,9769,Delivered,18:18:05,3
839,6971,Order,06:25:28,13
840,1426,Delivered,18:39:07,30
841,6902,Not Delivered,04:19:45,29
842,3244,Order,02:24:30,1
843,9908,Order,08:39:43,6
844,7034,Not Delivered,04:55:44,25
845,1060,Delivered,03:33:18,34
846,4766,Not Delivered,19:11:27,32
847,1950,Order,07:43:18,14
848,1426,Order,08:28:19,20
849,739,Delivered,11:24:34,24
850,2946,Not Delivered,22:11:29,25
851,1069,Order,11:47:55,8
852,6919,Delivered,06:26:15,13
853,7896,Order,12:44:11,8
854,5862,Order,20:23:16,4
855,4987,Not Delivered,05:24:02,13
856,4696,Order,11:28:47,28
857,12,Delivered,06:55:46,31
858,9823,Delivered,04:12:57,4
859,603,Not Delivered,13:47:25,18
860,5915,Order,21:51:09,23
861,4248,Order,23:00:49,23
862,2847,Order,09:52:42,16
863,6104,Delivered,18:20:08,11
864,9272,Not Delivered,14:02:25,13
865,2599,Delivered,07:15:47,19
866,3463,Order,03:31:30,11
867,1267,Delivered,22:47:51,8
868,3709,Not Delivered,12:41:47,2
869,101,Order,02:24:11,22
870,8088,Order,12:06:57,32
871,5829,Order,20:29:42,29
872,6200,Not Delivered,18:15:08,8
873,3542,Order,02:08:26,31
874,5429,Delivered,16:02:23,33
875,1799,Order,23:12:22,21
876,8712,Order,01:41:25,12
877,7002,Order,21:17:30,30
878,4330,Order,19:51:29,18
879,2924,Order,03:15:47,23
880,5381,Order,11:24:03,7
881,8335,Delivered,09:32:57,28
882,6235,Delivered,08:04:41,16
883,7658,Not Delivered,01:50:30,30
884,1229,Order,13:34:04,29
885,3857,Order,02:12:58,20
886,6307,Not Delivered,21:41:18,32
887,1292,Order,08:49:19,4
888,9966,Order,03:12:32,33
889,906,Not Delivered,10:58:10,7
890,2421,Delivered,14:26:22,9
891,2590,Delivered,05:48:17,33
892,3709,Delivered,07:17:59,16
893,5597,Order,08:58:26,2
894,4834,Not Delivered,00:01:18,19
895,410,Delivered,04:32:34,34
896,9070,Delivered,14:56:23,24
897,394,Delivered,14:03:59,22
898,5557,Not Delivered,01:24:57,19
899,845,Not Delivered,17:37:46,13
900,5216,Order,03:52:56,19
901,7964,Not Delivered,21:01:55,2
902,1724,Order,08:29:41,14
903,8602,Order,05:34:51,21
904,9988,Order,13:32:14,29
905,2962,Delivered,05:55:46,3
906,3030,Order,13:32:19,26
907,5127,Not Delivered,22:59:30,8
908,3026,Order,10:11:37,12
909,767,Not Delivered,15:13:10,17
910,5677,Order,09:17:15,19
911,1198,Delivered,21:28:25,11
912,201,Order,01:34:59,14
913,6960,Not Delivered,18:01:07,13
914,9912,Not Delivered,01:22:43,10
915,9152,Not Delivered,15:13:57,26
916,6874,Delivered,23:00:38,7
917,2892,Not Delivered,20:09:08,18
918,3436,Not Delivered,16:49:20,33
919,5124,Order,21:54:09,3
920,7017,Delivered,20:02:04,8
921,380,Order,12:46:55,2
922,2294,Delivered,09:53:46,13
923,9884,Delivered,05:12:44,20
924,3920,Delivered,11:09:47,20
925,2257,Not Delivered,08:18:39,7
926,1544,Not Delivered,18:31:23,24
927,5126,Delivered,10:23:08,19
928,766,Order,06:11:21,34
929,1837,Not Delivered,23:34:19,2
930,1910,Not Delivered,12:53:48,4
931,2279,Delivered,03:36:51,15
932,7908,Order,10:16:45,5
933,5688,Delivered,22:19:33,11
934,4041,Order,07:01:21,12
935,2685,Delivered,10:46:36,12
936,6962,Order,15:55:42,4
937,6773,Not Delivered,21:18:49,32
938,2227,Not Delivered,19:38:41,27
939,2926,Order,19:28:45,24
940,8874,Delivered,08:43:47,17
941,4698,Delivered,01:48:26,11
942,1495,Order,11:31:30,27
943,576,Delivered,20:55:46,28
944,310,Not Delivered,05:27:41,18
945,1774,Delivered,22:31:58,8
946,517,Not Delivered,00:31:34,30
947,6044,Delivered,10:38:39,12
948,4363,Delivered,21:27:08,1
949,3858,Order,08:29:50,27
950,1682,Not Delivered,14:16:30,13
951,1823,Order,21:21:50,25
952,3644,Delivered,13:12:19,6
953,6844,Delivered,15:22:19,17
954,6997,Order,18:28:58,29
955,7418,Order,14:48:41,31
956,6836,Order,21:36:06,23
957,7069,Not Delivered,19:02:35,18
958,3266,Not Delivered,14:51:21,5
959,6258,Not Delivered,19:33:44,26
960,6375,Delivered,06:34:21,7
961,9785,Order,18:45:55,21
962,7554,Order,09:22:44,11
963,3704,Order,16:17:06,13
964,7891,Delivered,11:44:57,20
965,260,Not Delivered,08:45:24,28
966,9071,Order,21:03:43,10
967,9008,Order,18:33:09,33
968,4358,Delivered,02:19:20,34
969,8141,Not Delivered,21:09:59,12
970,3909,Order,18:02:13,27
971,9290,Delivered,00:14:14,26
972,381,Not Delivered,23:18:42,32
973,1626,Not Delivered,05:01:11,6
974,6270,Not Delivered,03:02:46,23
975,4418,Order,22:57:55,22
976,4841,Order,01:41:21,33
977,6911,Not Delivered,18:27:17,6
978,8650,Delivered,06:25:02,5
979,691,Delivered,22:41:37,27
980,1146,Order,05:11:23,29
981,4816,Not Delivered,22:38:14,25
982,6252,Not Delivered,18:47:03,27
983,7663,Delivered,13:57:17,14
984,4881,Delivered,06:33:44,29
985,9145,Order,16:02:31,7
986,1882,Order,20:19:51,18
987,8035,Order,19:48:18,12
988,6943,Not Delivered,08:46:12,13
989,9526,Not Delivered,01:23:46,25
990,7086,Order,21:40:37,1
991,8324,Delivered,04:10:09,4
992,8678,Not Delivered,11:54:50,22
993,4464,Delivered,10:54:53,15
994,3373,Order,06:48:31,1
995,2138,Order,00:24:11,9
996,1971,Order,08:44:18,16
997,5765,Order,01:46:04,5
998,7138,Order,21:12:52,12
999,4924,Not Delivered,13:42:12,33
1000,870,Delivered,14:58:00,23
1001,6066,Delivered,22:39:08,6
1002,9422,Delivered,19:07:43,9
1003,4928,Order,19:07:31,6
1004,9795,Delivered,10:17:11,28
1005,1296,Delivered,19:00:12,5
1006,7585,Delivered,17:00:04,6
1007,9533,Delivered,01:36:12,6
1008,5281,Order,11:07:55,4
1009,5966,Delivered,15:20:37,18
1010,254,Delivered,08:35:20,12
1011,6486,Order,18:16:45,6
1012,8057,Delivered,03:53:04,14
1013,5531,Order,10:59:05,19
1014,35,Delivered,02:37:33,31
1015,6596,Delivered,06:10:57,3
1016,9475,Order,14:28:36,5
1017,552,Delivered,10:50:48,34
1018,9752,Order,05:49:23,29
1019,2705,Order,02:22:47,15
1020,2812,Delivered,02:22:40,17
1021,5859,Not Delivered,06:15:53,10
1022,8796,Order,12:26:14,4
1023,2054,Order,06:31:50,32
1024,3171,Order,23:48:48,12
1025,1480,Delivered,23:05:03,34
1026,8516,Not Delivered,21:22:22,11
1027,653,Order,13:40:57,12
1028,5887,Not Delivered,03:05:30,20
1029,4328,Order,04:02:49,22
1030,8641,Delivered,23:41:03,22
1031,2109,Not Delivered,20:46:01,19
1032,6427,Order,02:03:07,33
1033,9451,Not Delivered,07:47:53,26
1034,3689,Delivered,01:32:35,7
1035,9839,Order,19:18:21,32
1036,7053,Not Delivered,15:27:39,17
1037,9808,Delivered,01:13:13,19
1038,3772,Order,01:01:36,33
1039,8642,Order,03:48:35,14
1040,6284,Order,00:55:54,7
1041,6854,Delivered,13:01:17,17
1042,4057,Not Delivered,19:54:24,3
1043,5663,Order,21:55:24,18
1044,2388,Delivered,07:41:12,33
1045,3521,Delivered,14:21:59,11
1046,950,Order,10:25:33,9
1047,468,Delivered,08:40:07,13
1048,2938,Order,23:39:15,29
1049,3838,Order,16:04:42,3
1050,7460,Not Delivered,16:20:10,19
1051,8434,Order,20:23:24,4
1052,2097,Not Delivered,04:03:07,3
1053,690,Not Delivered,21:15:49,3
1054,5363,Order,02:11:04,14
1055,1094,Order,17:07:24,23
1056,3925,Not Delivered,18:05:00,7
1057,4106,Delivered,20:29:33,3
1058,46,Not Delivered,11:40:41,20
1059,189,Order,17:06:22,29
1060,9387,Delivered,01:25:40,17
1061,2105,Order,04:10:48,13
1062,9469,Order,14:36:29,14
1063,6326,Delivered,20:03:16,11
1064,6632,Order,13:34:37,22
1065,1240,Not Delivered,20:40:17,5
1066,8431,Order,09:27:01,25
1067,2815,Not Delivered,15:43:02,23
1068,9833,Delivered,06:26:53,32
1069,4764,Order,22:39:49,7
1070,188,Not Delivered,06:12:20,10
1071,9227,Delivered,00:07:34,4
1072,5415,Not Delivered,19:52:07,17
1073,3552,Order,05:05:57,21
1074,6495,Not Delivered,19:10:46,26
1075,232,Not Delivered,09:35:55,23
1076,5543,Order,05:40:52,28
1077,2511,Order,18:22:56,13
1078,4204,Order,12:16:49,8
1079,8828,Order,19:17:52,13
1080,7459,Not Delivered,09:43:17,12
1081,8962,Not Delivered,05:29:01,27
1082,8024,Order,06:11:47,17
1083,9348,Delivered,13:50:19,2
1084,6785,Not Delivered,11:49:58,11
1085,418,Order,17:07:15,18
1086,6627,Not Delivered,12:35:00,24
1087,8636,Order,19:25:35,17
1088,9550,Order,04:42:20,8
1089,570,Order,01:45:28,30
1090,5783,Order,11:24:56,22
1091,7964,Order,10:44:24,27
1092,7059,Order,23:50:54,22
1093,4859,Order,07:50:45,25
1094,770,Not Delivered,19:52:23,9
1095,1442,Delivered,23:49:51,26
1096,8110,Not Delivered,23:33:33,28
1097,3532,Delivered,08:44:20,26
1098,50,Order,15:19:00,26
1099,8914,Delivered,05:04:42,29
1100,5915,Delivered,15:03:00,17
1101,8063,Not Delivered,14:23:10,7
1102,4857,Not Delivered,23:22:49,29
1103,7770,Order,05:23:49,4
1104,185,Delivered,05:43:10,28
1105,5296,Delivered,11:29:41,30
1106,8546,Delivered,05:48:02,19
1107,9015,Order,11:57:24,19
1108,5244,Order,10:58:31,13
1109,5909,Delivered,04:00:02,13
1110,4979,Order,16:45:13,10
1111,4820,Not Delivered,03:00:59,9
1112,2782,Not Delivered,04:40:11,11
1113,7711,Order,04:19:11,18
1114,4488,Order,07:36:28,30
1115,7692,Delivered,23:02:46,11
1116,8973,Not Delivered,05:59:25,15
1117,143,Order,20:53:10,25
1118,4036,Not Delivered,16:07:00,17
1119,8726,Order,21:08:03,22
1120,3286,Order,04:14:12,5
1121,8900,Order,20:14:12,26
1122,2231,Order,23:17:57,15
1123,4956,Not Delivered,18:05:22,20
1124,9630,Not Delivered,09:23:50,32
1125,9166,Delivered,03:09:48,15
1126,4387,Order,19:53:17,8
1127,30,Not Delivered,20:40:24,32
1128,556,Delivered,15:07:56,32
1129,786,Order,21:54:14,14
1130,9228,Order,13:57:41,19
1131,6466,Order,14:46:10,27
1132,5363,Order,03:37:14,7
1133,2020,Order,08:34:01,7
1134,7689,Delivered,04:38:31,20
1135,6593,Order,06:20:06,28
1136,1272,Delivered,15:39:41,11
1137,3058,Not Delivered,14:02:12,23
1138,90,Not Delivered,10:13:23,21
1139,938,Not Delivered,14:13:36,32
1140,193,Order,15:27:46,14
1141,4608,Not Delivered,21:42:32,19
1142,2721,Order,04:30:05,26
1143,9711,Not Delivered,02:27:37,24
1144,8773,Not Delivered,18:19:14,7
1145,7979,Not Delivered,23:10:13,26
1146,5955,Order,04:38:58,14
1147,995,Delivered,23:49:58,5
1148,4608,Order,00:14:37,19
1149,6235,Order,03:47:37,6
1150,4240,Order,17:31:40,10
1151,1791,Delivered,10:05:15,4
1152,6075,Order,23:09:48,4
1153,6910,Not Delivered,11:08:33,9
1154,2450,Not Delivered,19:20:56,32
1155,7819,Order,11:06:30,4
1156,4104,Delivered,21:00:30,24
1157,4554,Delivered,09:37:43,2
1158,7968,Order,05:31:38,3
1159,6948,Not Delivered,14:04:21,15
1160,9287,Not Delivered,12:45:22,12
1161,913,Not Delivered,05:45:59,17
1162,5279,Delivered,07:02:31,32
1163,8742,Order,13:42:10,8
1164,5643,Not Delivered,21:01:46,21
1165,7738,Delivered,00:18:00,13
1166,6038,Order,01:10:20,33
1167,273,Not Delivered,13:17:55,2
1168,2314,Delivered,01:15:07,26
1169,7724,Order,07:01:22,18
1170,8805,Delivered,01:50:15,27
1171,2294,Not Delivered,12:03:40,3
1172,7046,Not Delivered,16:54:55,13
1173,6463,Not Delivered,12:22:08,14
1174,9089,Order,15:19:01,22
1175,2989,Delivered,20:22:27,10
1176,4298,Not Delivered,04:53:03,32
1177,2038,Order,03:39:46,13
1178,9960,Not Delivered,00:35:01,23
1179,6212,Delivered,22:57:12,1
1180,1205,Delivered,04:12:56,9
1181,8657,Not Delivered,16:54:35,14
1182,1931,Order,06:48:33,10
1183,3991,Order,14:43:39,30
1184,8305,Order,03:34:36,17
1185,4191,Order,04:48:40,28
1186,8267,Not Delivered,16:35:35,26
1187,4360,Order,05:02:31,4
1188,487,Order,00:10:48,2
1189,1046,Order,06:03:06,31
1190,215,Order,16:23:13,27
1191,6692,Not Delivered,21:11:46,4
1192,9343,Not Delivered,12:49:24,2
1193,8292,Order,09:31:40,21
1194,5691,Delivered,22:06:21,5
1195,9891,Order,07:47:15,22
1196,7787,Delivered,20:42:20,7
1197,5972,Not Delivered,22:26:31,31
1198,7181,Order,11:17:40,13
1199,3760,Order,18:54:18,32
1200,3115,Not Delivered,18:55:59,22
1201,3922,Order,19:29:36,14
1202,4757,Order,15:50:35,19
1203,2931,Order,04:30:32,4
1204,9346,Not Delivered,00:04:16,2
1205,8360,Delivered,17:24:42,20
1206,2430,Delivered,14:14:43,34
1207,7098,Delivered,11:27:58,17
1208,3160,Not Delivered,02:49:11,30
1209,9295,Delivered,07:30:30,9
1210,5325,Delivered,23:11:30,11
1211,5461,Not Delivered,11:26:02,3
1212,1580,Order,06:23:44,17
1213,1639,Not Delivered,01:06:52,31
1214,1157,Not Delivered,18:01:19,32
1215,8667,Delivered,21:41:12,27
1216,4843,Not Delivered,10:31:01,30
1217,662,Order,15:26:32,32
1218,6294,Not Delivered,20:43:01,33
1219,1516,Order,17:37:02,23
1220,800,Order,20:23:25,34
1221,1065,Not Delivered,20:18:15,20
1222,3446,Order,13:10:10,28
1223,1925,Not Delivered,05:21:25,11
1224,5161,Not Delivered,19:51:00,25
1225,1088,Not Delivered,02:48:27,14
1226,4379,Not Delivered,10:25:12,26
1227,6839,Order,17:17:25,33
1228,4596,Delivered,11:39:06,16
1229,9784,Delivered,06:23:26,6
1230,7656,Delivered,12:57:53,34
1231,7558,Not Delivered,03:45:31,15
1232,9430,Delivered,05:55:19,19
1233,1380,Delivered,09:29:03,4
1234,4903,Not Delivered,01:21:36,1
1235,893,Order,18:42:29,14
1236,7337,Delivered,08:12:02,23
1237,2905,Not Delivered,06:04:19,10
1238,3152,Delivered,00:58:59,21
1239,7368,Not Delivered,21:47:05,33
1240,7737,Delivered,21:56:18,14
1241,2548,Order,18:29:07,30
1242,2431,Order,04:34:07,25
1243,2314,Order,08:23:45,11
1244,9359,Not Delivered,04:43:36,11
1245,4977,Order,12:15:17,4
1246,1229,Not Delivered,10:07:00,1
1247,3071,Not Delivered,03:50:33,4
1248,582,Order,08:26:08,33
1249,3732,Not Delivered,20:53:01,17
1250,1291,Not Delivered,00:25:26,26
1251,3535,Order,09:11:00,22
1252,9864,Order,22:19:31,8
1253,863,Order,01:13:15,1
1254,9935,Order,09:56:11,5
1255,7904,Not Delivered,01:27:37,14
1256,7701,Order,11:06:14,10
1257,9526,Delivered,02:00:46,24
1258,2426,Order,22:34:51,10
1259,7975,Delivered,07:21:24,5
1260,1540,Not Delivered,21:32:51,25
1261,541,Not Delivered,08:37:50,29
1262,2150,Not Delivered,08:59:36,11
1263,3382,Order,19:04:57,22
1264,4342,Delivered,20:24:33,20
1265,5974,Order,02:21:05,19
1266,4055,Not Delivered,15:28:10,5
1267,2001,Not Delivered,17:46:28,12
1268,8254,Not Delivered,15:45:16,7
1269,1272,Not Delivered,12:55:02,26
1270,3321,Not Delivered,07:27:49,7
1271,2604,Delivered,11:24:52,4
1272,2732,Order,05:15:29,29
1273,2403,Delivered,09:54:40,4
1274,6089,Delivered,16:25:10,9
1275,3981,Not Delivered,06:26:07,13
1276,7896,Delivered,12:53:19,31
1277,4568,Order,10:53:40,30
1278,9459,Delivered,09:42:41,22
1279,2529,Delivered,00:48:00,22
1280,2591,Order,10:49:16,27
1281,8334,Order,19:05:38,29
1282,2226,Delivered,03:36:07,10
1283,3548,Delivered,22:59:51,23
1284,380,Not Delivered,20:44:07,27
1285,1840,Delivered,16:51:04,5
1286,3033,Delivered,12:26:44,1
1287,9930,Not Delivered,10:55:02,14
1288,1874,Not Delivered,15:54:07,7
1289,8164,Delivered,21:12:15,22
1290,3437,Not Delivered,16:58:35,30
1291,7062,Not Delivered,11:41:54,16
1292,7344,Order,01:30:26,24
1293,1892,Order,06:08:00,16
1294,7322,Not Delivered,20:56:23,18
1295,8623,Not Delivered,04:07:39,28
1296,222,Order,05:04:22,20
1297,7450,Order,12:08:32,11
1298,299,Order,08:46:41,7
1299,8248,Order,00:20:46,19
1300,9937,Not Delivered,00:35:40,29
1301,7192,Not Delivered,17:55:38,17
1302,283,Delivered,14:48:25,28
1303,3606,Order,20:44:30,14
1304,7822,Not Delivered,21:06:47,30
1305,5199,Not Delivered,11:11:46,14
1306,5355,Not Delivered,19:50:35,7
1307,6892,Delivered,17:48:03,4
1308,4107,Delivered,14:34:18,30
1309,6632,Not Delivered,03:28:59,26
1310,9043,Order,03:59:34,7
1311,1723,Order,06:45:38,33
1312,7114,Order,19:26:27,34
1313,1639,Delivered,21:20:06,13
1314,7963,Not Delivered,10:33:25,30
1315,7123,Not Delivered,08:14:08,14
1316,9384,Not Delivered,04:28:54,27
1317,2760,Order,17:44:04,33
1318,9467,Delivered,19:24:21,11
1319,3963,Not Delivered,16:08:53,11
1320,3423,Delivered,05:07:49,5
1321,7370,Delivered,07:23:19,34
1322,4473,Order,06:55:17,14
1323,9571,Delivered,04:03:24,8
1324,6849,Delivered,06:09:16,34
1325,5895,Not Delivered,12:41:24,18
1326,2030,Order,16:10:08,34
1327,7697,Delivered,12:51:15,27
1328,4111,Not Delivered,10:04:23,26
1329,8072,Delivered,06:29:16,6
1330,1290,Order,12:36:51,33
1331,8949,Order,21:18:50,24
1332,5461,Not Delivered,22:55:38,20
1333,828,Order,15:30:36,6
1334,492,Delivered,22:40:46,31
1335,8874,Order,04:55:57,12
1336,3981,Not Delivered,07:19:47,20
1337,2740,Delivered,16:16:33,20
1338,6330,Order,11:37:32,11
1339,3519,Not Delivered,06:56:08,24
1340,2279,Delivered,13:00:50,18
1341,6314,Not Delivered,23:01:16,6
1342,2343,Delivered,21:06:25,2
1343,280,Delivered,06:23:46,29
1344,4728,Delivered,21:35:23,33
1345,564,Delivered,13:25:47,23
1346,9352,Delivered,10:43:07,9
1347,6199,Not Delivered,10:05:13,12
1348,3623,Order,20:51:20,32
1349,5077,Delivered,00:27:26,13
1350,9306,Delivered,01:10:18,3
1351,9357,Delivered,23:07:18,7
1352,7399,Order,08:17:39,27
1353,4480,Delivered,01:11:15,17
1354,4881,Not Delivered,20:54:59,3
1355,3191,Delivered,09:32:21,8
1356,8109,Delivered,00:12:31,32
1357,4138,Order,04:32:38,33
1358,1390,Not Delivered,16:20:37,27
1359,6752,Order,08:22:54,27
1360,1028,Not Delivered,13:43:56,7
1361,8456,Not Delivered,17:01:30,2
1362,4821,Order,00:18:17,19
1363,7309,Order,17:06:14,15
1364,1297,Not Delivered,00:38:20,8
1365,6981,Not Delivered,12:02:14,13
1366,705,Not Delivered,09:03:39,28
1367,3977,Delivered,16:52:59,30
1368,4233,Order,07:29:07,9
1369,6545,Order,01:23:34,21
1370,8073,Order,18:56:48,25
1371,8155,Not Delivered,18:35:07,29
1372,7228,Delivered,16:58:54,19
1373,4916,Delivered,06:31:35,23
1374,6545,Not Delivered,14:40:16,4
1375,7484,Not Delivered,01:44:05,9
1376,8183,Order,23:38:43,30
1377,5474,Delivered,06:00:06,30
1378,3899,Delivered,01:20:09,14
1379,7445,Order,09:02:48,27
1380,3562,Delivered,05:41:28,6
1381,444,Not Delivered,20:46:07,11
1382,8816,Order,09:09:18,6
1383,9859,Order,09:54:27,34
1384,3022,Order,21:55:26,23
1385,3591,Delivered,18:43:19,11
1386,3027,Order,08:03:10,4
1387,7715,Delivered,10:28:53,21
1388,815,Delivered,15:02:50,33
1389,9775,Not Delivered,21:55:31,21
1390,3591,Not Delivered,21:19:17,7
1391,495,Delivered,17:41:59,8
1392,7862,Not Delivered,14:13:32,10
1393,9182,Delivered,01:56:49,2
1394,7877,Delivered,23:23:37,24
1395,6722,Not Delivered,18:13:00,32
1396,5831,Order,16:08:32,9
1397,3370,Delivered,07:28:12,28
1398,866,Delivered,18:36:20,4
1399,6153,Delivered,08:02:53,25
1400,5328,Not Delivered,04:42:28,3
1401,1555,Not Delivered,10:05:32,1
1402,1075,Not Delivered,23:05:28,31
1403,2394,Not Delivered,07:52:58,29
1404,6523,Not Delivered,20:38:48,14
1405,4071,Order,22:25:22,19
1406,5084,Order,22:57:39,22
1407,9962,Delivered,19:55:03,28
1408,9781,Delivered,06:37:18,18
1409,1650,Order,16:40:30,14
1410,4719,Order,12:21:34,34
1411,1647,Delivered,11:39:16,2
1412,2015,Not Delivered,00:42:29,31
1413,1229,Order,17:13:00,33
1414,4235,Delivered,01:42:29,1
1415,6544,Not Delivered,23:45:06,25
1416,3613,Delivered,19:52:57,22
1417,3990,Order,18:43:13,10
1418,4440,Not Delivered,02:39:31,12
1419,4034,Delivered,15:16:23,33
1420,2527,Not Delivered,03:48:38,1
1421,9191,Delivered,11:36:22,3
1422,9903,Delivered,08:32:22,9
1423,7279,Order,09:12:46,9
1424,6204,Order,20:21:54,6
1425,8978,Order,09:35:17,26
1426,1441,Not Delivered,04:34:45,24
1427,6529,Order,20:22:50,16
1428,8360,Delivered,21:52:02,15
1429,3333,Order,22:52:05,14
1430,6583,Delivered,19:40:15,27
1431,6348,Not Delivered,13:49:40,9
1432,9423,Not Delivered,21:13:41,3
1433,3121,Order,20:01:18,34
1434,6976,Not Delivered,13:21:27,12
1435,5582,Delivered,02:21:00,10
1436,3237,Not Delivered,17:05:29,12
1437,8738,Not Delivered,10:48:22,2
1438,7227,Order,15:10:05,27
1439,2512,Delivered,14:00:06,31
1440,4758,Delivered,08:23:18,16
1441,7125,Not Delivered,05:40:19,25
1442,8072,Not Delivered,15:02:16,26
1443,5748,Order,19:56:53,30
1444,493,Order,03:53:09,23
1445,6334,Delivered,13:51:11,20
1446,4137,Not Delivered,07:03:36,25
1447,5982,Order,16:48:49,3
1448,2216,Delivered,15:17:44,14
1449,4451,Delivered,23:35:19,1
1450,5481,Order,19:55:26,6
1451,8742,Delivered,03:11:11,34
1452,9652,Delivered,22:54:22,34
1453,9656,Order,01:36:12,25
1454,5652,Order,01:21:02,6
1455,3876,Delivered,00:42:26,22
1456,3807,Delivered,21:21:16,17
1457,3711,Order,14:29:02,16
1458,3177,Order,21:54:29,16
1459,7042,Not Delivered,14:53:01,30
1460,404,Order,20:48:09,28
1461,2570,Delivered,15:47:16,15
1462,1742,Order,10:28:07,28
1463,3008,Not Delivered,09:38:40,31
1464,1305,Not Delivered,22:51:26,10
1465,1345,Not Delivered,00:31:28,4
1466,6067,Not Delivered,10:19:56,23
